Default max. CPC,Campaign,Ad group,Labels,Target ROAS,Target CPA,Customer ID,Campaign ID,Ad group ID,Clicks,Impressions,Cost,CTR,Avg. CPC,Avg. position,Impr. (Top) %,Impr. (Abs. Top) %,Conversions,All conv.,All conv. value,All conv. rate,Total conv. value,View-through conv.,Conv. rate,Value / conv.,Value / all conv.,Cost / all conv.,Cost / conv.,Click Assisted Conv.,Impr. Assisted Conv.,Search Exact match IS,Search Impr. share,Search Lost IS (rank),Content Impr. share,Search abs. top IS,Search top IS,Search lost top IS (rank),Search lost abs. top IS (rank)
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #23f44406-951b-42c5-8e21-7106f548e7af, --, --, --,7555559366,2030792152,80440895228,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #bd3326d5-e8bd-45d1-b0cb-0bb37d55504d, --, --, --,7555559366,2030792152,80440895268,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #8fa6c822-858e-46a0-a382-2a9374f657a9, --, --, --,7555559366,2030792152,80440916068,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1500000000,1234-abc,usman-acb123, --, --, --,7555559366,2038882742,67501623250,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,SAMAD-CAMPAIGN-FROM-SITE,Ad group 1, --, --, --,7555559366,2064937913,81921319648,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,SAMADAPPFROMSITE------1,Ad group 1, --, --, --,7555559366,2064940451,77811318458,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 5000000,XYZ,Ad group 1, --, --, --,7555559366,2030405009,77474079011,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my1,mygroup999_1, --, --, --,7555559366,2066261994,71592511370,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my1,samadgroup, --, --, --,7555559366,2066261994,75822879265,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
12000000,my1,usmanadgroup, --, --, --,7555559366,2066261994,78216873484,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,testinghere,Ad group 1 testinghere, --, --, --,7555559366,2070612363,76093287803,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,Usman,Usman-123, --, --, --,7555559366,2040034746,72864201515,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,XYZ Test,XYZ Test- Group, --, --, --,7555559366,2041050452,72454092856,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my2,mygroup999, --, --, --,7555559366,2066331079,76599524136,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my2,hello, --, --, --,7555559366,2066331079,81962827171,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #f0b1422c-ec4a-4c45-b98c-ff5a7a5275c8, --, --, --,7555559366,2030792152,70054921377,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #4d9716bd-29b6-495b-b621-b03c6a740621, --, --, --,7555559366,2030792152,70699091023,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #2a2dea15-ecee-4971-8dc7-7314dba54aeb, --, --, --,7555559366,2030792152,70886737646,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #fca4a377-0897-48d7-90a7-3a244a07fb0d, --, --, --,7555559366,2030792152,70886737806,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #2b81a570-3a8a-48dc-a503-591fc057dccb, --, --, --,7555559366,2030792152,70886738366,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #f412ed36-a847-4f15-81b1-3634101eb523, --, --, --,7555559366,2030792152,70886797366,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #7c9e57cf-b076-4728-9982-ea1732baa3d8, --, --, --,7555559366,2030792152,70886797406,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #3c1274b6-f752-4a98-bfb2-20b8d7953ff6, --, --, --,7555559366,2030792152,70886797846,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #227dd538-75e7-4ba9-8d25-397ce80ddaf3, --, --, --,7555559366,2030792152,70886797886,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #927301d0-be0b-47c2-a650-0e09dea1cff2, --, --, --,7555559366,2030792152,71083517679,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #6d53e1df-3677-48bf-827c-4d1cfda473d0, --, --, --,7555559366,2030792152,71083517719,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #8dafd23b-02d2-4224-b5d5-a07f282058ce, --, --, --,7555559366,2030792152,71083522959,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #58e71a75-af09-44bb-bea2-bc77363a8a77, --, --, --,7555559366,2030792152,71083526159,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #54d3dbdb-4b9e-4e41-8511-8a221073293e, --, --, --,7555559366,2030792152,71083533079,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #cdb981ae-b3b0-47c6-ae80-d5714d53541a, --, --, --,7555559366,2030792152,71083567839,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #e3cb7d15-0d65-4876-aca8-390bda7acd66, --, --, --,7555559366,2030792152,71513601785,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #0506b466-9065-4425-b1f1-953b6dc5faa6, --, --, --,7555559366,2030792152,71944848197,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #f33cb7e2-4eec-41dc-a8c9-6b79a26f9ee4, --, --, --,7555559366,2030792152,71944848237,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #5dc06155-b3c0-4db9-bc5a-e4303b711ca9, --, --, --,7555559366,2030792152,71944848957,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #17aea4c8-768c-42f7-aaaa-28d606d7bd87, --, --, --,7555559366,2030792152,71944928637,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #45af366d-eebc-4a90-8681-568074c46d09, --, --, --,7555559366,2030792152,71944953037,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #6a804f69-bf7d-4035-be7d-ecf3a3ab9beb, --, --, --,7555559366,2030792152,71944953077,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #28ca37de-5d29-44f3-92bb-201d17aa296c, --, --, --,7555559366,2030792152,72381060859,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #00237c1b-48b2-4baf-8d2f-9dcaf1b33c29, --, --, --,7555559366,2030792152,72381062339,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #c93a5957-f536-4280-a413-538c3702de8a, --, --, --,7555559366,2030792152,72381068579,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #2275fab8-fce1-4513-99d6-410d5bdec9f0, --, --, --,7555559366,2030792152,72381069259,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #9ce4ea4e-20d7-4daf-aa82-9ab0a81cd08e, --, --, --,7555559366,2030792152,72381069299,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #f3d8a473-3066-41b3-9d4e-56287beeab4b, --, --, --,7555559366,2030792152,72381111299,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #42bc6636-744b-47de-b700-7b613bd17044, --, --, --,7555559366,2030792152,72650304420,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #2417039a-1aad-4cd0-ad17-ce9680356b26, --, --, --,7555559366,2030792152,72650304460,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #f491ff2b-4903-485f-86cd-a75f9d5406f8, --, --, --,7555559366,2030792152,74675608711,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #e7c7a6cd-ab42-494e-952c-32858b4737bc, --, --, --,7555559366,2030792152,74675808671,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #1efe0a0d-8aa5-40a8-b27e-257d3e2020bc, --, --, --,7555559366,2030792152,74675809191,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #2d6f2c30-731b-4888-a092-57f4336e5dc4, --, --, --,7555559366,2030792152,74700851169,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #167c1d4a-b2e7-4bb0-8fb6-7f8533025dd9, --, --, --,7555559366,2030792152,74700938529,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #d0dbb452-5998-43f7-9e7e-0e58741e128c, --, --, --,7555559366,2030792152,74700938569,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #bdf5405d-5142-493f-a033-b075bc8fd9bf, --, --, --,7555559366,2030792152,75635286447,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #59d0a32c-1002-42af-ba54-5d47e5c22257, --, --, --,7555559366,2030792152,75635475287,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #ae8ff609-e122-4c6f-8ff4-935a68759361, --, --, --,7555559366,2030792152,75635479887,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #6c77bab2-8956-4c56-8379-d1e80f639a44, --, --, --,7555559366,2030792152,75635502687,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #641fb8e1-1d61-47c6-8b75-114407e8c6a9, --, --, --,7555559366,2030792152,75931147350,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #07b1d45c-1773-4659-89e3-997393328a84, --, --, --,7555559366,2030792152,78840890384,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #2fb6cec2-fb40-481c-bd72-bde459f8c0e8, --, --, --,7555559366,2030792152,78840890544,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Samad camaign #c7873c53-a5b0-4ac4-8f1d-9922c66e9c52, --, --, --,7555559366,2030792152,78995537951,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #bc9fb987-f45d-4e08-8702-e952cffda1c2, --, --, --,7555559366,2030792152,80440563508,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #9c1ac7d7-6206-4cc3-90d3-cf53fb245131, --, --, --,7555559366,2030792152,80440740948,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #7a69acf0-91dd-4217-aa0b-6622c8bc4302, --, --, --,7555559366,2030792152,80440871468,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #4188769c-3994-4a3b-8bf7-7f51179d9c93, --, --, --,7555559366,2030792152,80440871508,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #86adb029-7de0-4364-bf8a-bf8dbc20f824, --, --, --,7555559366,2030792152,80440877428,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #d8051e6d-647a-4633-97e4-28b9c6bb7fad, --, --, --,7555559366,2030792152,80440877468,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #bc14e481-f51d-4a6f-864a-b8f20878e61d, --, --, --,7555559366,2030792152,80440883028,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Venus Cruises #035c778e-7e73-4730-8838-d6d6fba0279a, --, --, --,7555559366,2030792152,80440884628,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,Sales-Search-1,Earth to Mars Cruises #6d18a8c3-23cb-44ae-a501-3d1970da0aed, --, --, --,7555559366,2030792152,80440915908,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
auto: 1000000,XYZ,Ad group 2, --, --, --,7555559366,2030405009,72728417180,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my1,mygroup, --, --, --,7555559366,2066261994,75983375203,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
1000000,my1,mygroup2, --, --, --,7555559366,2066261994,77744103553,0,0,0,0.00%,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0,0.00%,0.00,0.00,0,0,0,0, --, --, --, --, --,0.00,0.00,0.00
